ano,sequencial_candidato,nome,uf,partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,cargo,sexo,grau,estado_civil,ocupacao,votos,total
2006,10020,ARMANDO ALVES J<c3><9a>NIOR,AP,PL,5,5,71810.94,14362.19,0,6e3,3e4,30760.94,5050,36,34,66280.93,1841.14,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,DEPUTADO,3859,226186.14
2006,10020,CARLOS ROBERTO MASSA JUNIOR,PR,PPS,27,24,2620943,97071.96,0,1381e3,669943,57e4,0,5545,3078,2213874.07,399.26,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),DEPUTADO,205286,7561905.29
2006,10020,FERNANDO STEPHAN MARRONI,RS,PT,44,42,139280.95,3165.48,0,82165.63,49115.32,8e3,0,42,42,121280.95,2887.64,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO FEDERAL,70411,406065.97000000003
2006,10020,JO<c3><83>O LOPES SOARES,RJ,PL,3,3,890.43,296.81,780.43,0,0,0,110,3,3,890.43,296.81,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,DIVORCIADO(A),COMERCIANTE,724,3276.91
2006,10020,LEOC<c3><81>DIA AGLA<c3><89> PETRY LEME,MS,PDT,32,32,28450,889.06,11100,12350,0,5e3,0,85,77,29798.37,350.57,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO M<c3><89>DIO,4786,88164
2006,10021,AD<c3><83>O PRETTO,RS,PT,17,16,93759.27,5515.25,0,36759.27,0,57e3,0,53,43,70439.19,1329.04,DEPUTADO FEDERAL,MASCULINO,L<c3><8a> E ESCREVE,CASADO(A),DEPUTADO,70491,264931.02
2006,10021,ANTONIO CARLOS DA SILVA FIGUEIREDO,PR,PPS,22,22,6802,309.18,0,4180,500,2122,0,19,18,6751.09,355.32,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),MILITAR REFORMADO,9333,21100.59
2006,10021,CELIO CELSO BECKMANN,MT,PDT,4,4,2176.29,544.07,2176.29,0,0,0,0,4,4,2176.29,544.07,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,421,7633.009999999999
2006,10021,ISAEL CORTAZ TEIXEIRA,RJ,PL,5,5,9760.71,1952.14,0,9760.71,0,0,0,5,5,9760.71,1952.14,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,13596,33206.409999999996
2006,10021,JOS<c3><89> DAMI<c3><83>O FERREIRA ALVES,AL,PAN,2,2,1311.2,655.6,1311.2,0,0,0,0,2,2,1311.2,655.6,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SEPARADO(A) JUDICIALMENTE,ARTES<c3><83>O,291,5252.8
2006,10021,JOS<c3><89> GARCIA DE FREITAS,MS,PDT,27,27,48088.42,1781.05,11100,30420,1350,5218.42,0,28,25,46763.16,1670.11,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,14943,146498.16
2006,10021,JOSE RAIMUNDO BARROZO BESTENE,AC,PP,18,17,123200,6844.44,15e3,12500,9e3,86700,0,146,129,108453.69,742.83,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),DEPUTADO,7599,362750.96
2006,10021,MARCOS VILLELA DE SANT'ANNA,MG,PPS,116,108,1475037.96,12715.84,5134.42,117532.48,1061525.43,290845.63,0,2237,2135,1238165.79,553.49,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,26326,4206107.039999999
2006,10022,DAGOBERTO NOGUEIRA FILHO,MS,PDT,71,68,964035.67,13577.97,16100,7e4,507935.67,37e4,0,792,781,982535.47,1240.58,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRODUTOR AGROPECU<c3><81>RIO,97803,2927137.36
2006,10022,EDUARDO CUNHA MONTEIRO,MT,PDT,4,4,2176.29,544.07,2176.29,0,0,0,0,4,4,2176.29,544.07,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADMINISTRADOR,593,7633.009999999999
2006,10022,JO<c3><83>O NUNES RAMIS,RS,PT,25,25,111899.42,4475.98,862,13960,95877.42,1200,0,546,485,95047.31,174.08,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,15014,324577.21
2006,10022,JO<c3><83>O TOTA SOARES DE FIGUEIREDO,AC,PP,13,12,62050,4773.08,5e3,21200,13e3,22850,0,27,27,61951.79,2294.51,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,9286,193198.38
2006,10022,LILIAM SA DE PAULA,RJ,PL,70,68,153492.77,2192.75,90176.63,51216.14,500,11600,0,112,76,132556.6,1183.54,DEPUTADO FEDERAL,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),VEREADOR,31870,443244.43000000005
2006,10022,MARCO ANT<c3><94>NIO NASIASENO OLIVEIRA,MG,PPS,5,5,5182,1036.4,5182,0,0,0,0,5,5,5182,1036.4,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),VENDEDOR DE COM<c3><89>RCIO VAREJISTA E ATACADISTA,1852,17638.8
2006,10022,TERCILIO LUIZ TURINI,PR,PPS,8,4,39e3,4875,0,0,2e4,19e3,0,63,60,38450,610.32,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,26459,122070.32
2006,10023,ANTONIA LUCIL<c3><89>IA CRUZ RAMOS C<c3><82>MARA,AC,PP,28,27,309490,11053.21,6500,65400,237290,300,0,227,184,220429.69,971.06,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),OUTROS,10177,851899.96
2006,10023,JAIR POLETTO LOPES,RS,PT,8,7,24950,3118.75,2850,0,0,21300,800,57,53,24044.26,421.83,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,3666,77609.84
2006,10023,MIRIAM CALAZANS DOS SANTOS,MT,PDT,4,4,2176.29,544.07,2176.29,0,0,0,0,4,4,2176.29,544.07,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,670,7633.009999999999
2006,10023,REINALDO PEREIRA PINTO,RJ,PL,26,24,66313.19,2550.51,7700,30790,0,27823.19,0,35,29,55684.64,1590.99,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,9229,192566.52
2006,10024,ADELCIMAR MENEZES,RJ,PL,4,4,3723.43,930.86,723.43,3e3,0,0,0,4,4,3723.43,930.86,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),OUTROS,1017,13048.01
2006,10024,EVANDRO COSTA MILHOMEN,AP,PC do B,35,30,40759,1164.54,0,24140,16400,0,219,27,27,39948.57,1479.58,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),SOCI<c3><93>LOGO,10464,124229.68999999999
2006,10024,GENALDO GAMA DOS SANTOS,AL,PRTB,2,2,4816,2408,0,0,4816,0,0,2,2,4816,2408,DEPUTADO FEDERAL,MASCULINO,L<c3><8a> E ESCREVE,SOLTEIRO(A),SERVIDOR P<c3><9a>BLICO MUNICIPAL,3114,19272
2006,10024,GERALDO THADEU PEDREIRA DOS SANTOS,MG,PPS,34,31,645587.49,18987.87,0,22500,584153.71,0,38933.78,693,653,592292.18,854.68,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,94984,1904720.7100000002
2006,10024,GLADSON DE LIMA CAMELI,AC,PP,22,21,383050,17411.36,0,15500,367500,50,0,471,383,348029.33,738.92,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ENGENHEIRO,18886,1133176.6099999999
2006,10024,JO<c3><83>O DO CARMO BATISTA DORNELES,MS,PDT,3,3,16800,5600,9300,0,7500,0,0,7,7,16782.82,2397.55,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),AGRICULTOR,3566,58400.369999999995
2006,10024,MARIA DO ROS<c3><81>RIO NUNES,RS,PT,99,94,203197.83,2052.5,1500,94097.83,17e3,90600,0,190,136,169580.34,892.53,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,110081,579440.03
2006,10025,ANDR<c3><89> LUIZ NASCIMENTO VILELA,MG,PPS,34,33,136457,4013.44,12807,540,117140,5970,0,236,196,128209.35,543.26,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),VEREADOR,26976,406179.05
2006,10025,EDSON MARCELINO PINTO,RJ,PL,2,2,613.43,306.71,613.43,0,0,0,0,2,2,613.43,306.71,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,244,2461.7099999999996
2006,10025,GERMANO CRUZ PALHANO FREIRE,AL,PRTB,3,3,5016,1672,0,0,4816,200,0,5,5,5016,1003.2,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),REPRESENTANTE COMERCIAL,174,17739.2
2006,10025,IOLE CARRETTA KUNZE,RS,PT,8,8,5325,665.62,0,2325,3e3,0,0,16,15,2302.6,143.91,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),SERVIDOR P<c3><9a>BLICO FEDERAL,1546,13809.130000000001
2006,10025,PAULO MENEZES DE CARVALHO,PR,PPS,2,2,500,250,0,500,0,0,0,2,2,498.1,249.05,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,1432,2005.15
2006,10025,ROBERTO BARROS JUNIOR,AC,PP,4,4,9950,2487.5,0,0,0,9500,450,9,9,9949.96,1105.55,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ODONT<c3><93>LOGO,8307,33469.009999999995
2006,10026,EVERALDO EUFRASIO FRANCISCO,RJ,PL,3,3,477,159,0,0,477,0,0,3,3,477,159,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,1378,1761
2006,10026,HALLEY LINO DE SOUZA,RS,PT,28,28,33106.89,1182.39,100,19981.69,12600.2,425,0,62,62,28106.89,453.34,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,9880,96136.4
2006,10026,JONAS VELASQUES FELICIO,AC,PP,17,13,17043,1002.53,10020,5275,150,1598,0,40,31,16548.93,413.72,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),OUTROS,2280,52152.18
2006,10027,ALDEMAR BENVINDO MASCARENHAS,PR,PPS,7,7,27164.45,3880.64,812,1202.45,22774.2,2375.8,0,52,49,27119,521.52,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,2443,85965.06
2006,10027,JOS<c3><89> MARIA NUNES,MG,PPS,8,8,11587.01,1448.38,9207,500.01,0,1880,0,18,16,11246.34,624.8,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),M<c3><89>DICO,14439,36543.54
2006,10027,PAULO RICARDO OPPA RIBEIRO,RS,PT,16,16,13074.3,817.14,0,6400,3007.3,3667,0,43,40,7858.33,182.75,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ARQUITETO,2394,35121.82
2006,10028,DANIEL PAULO FONTANA,RS,PT,28,27,36980,1320.71,0,21410,3e3,12570,0,34,32,26527,780.21,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,16258,102708.92
2006,10028,JORGE CARONE FILHO,MG,PPS,2,2,32307,16153.5,2307,0,3e4,0,0,12,11,30155.74,2512.98,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,1949,113463.22
2006,10028,LEOPOLDO GUIMAR<c3><83>ES DA CUNHA NETO,PR,PPS,11,11,37968.65,3451.7,0,8438.65,29220,310,0,38,37,34468.64,907.07,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADMINISTRADOR,32073,114861.70999999999
2006,10029,ILZA CONCEI<c3><87><c3><83>O OLIVEIRA,SE,PSDC,1,1,150,150,0,150,0,0,0,1,1,150,150,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,VI<c3><9a>VO(A),T<c3><89>CNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),719,754
2006,10029,IVAN ARCHANJO SACRAMENTO,RJ,PL,3,3,723.43,241.14,723.43,0,0,0,0,3,3,723.43,241.14,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),MILITAR REFORMADO,679,2664.5699999999997
2006,10029,JO<c3><83>O PEDRO FAGUNDES,RS,PT,32,32,35523.9,1110.12,2970,14259.9,11e3,7294,0,38,38,35432.48,932.43,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),VEREADOR,9544,108662.82999999999
2006,10029,NESTOR RAMOS CUST<c3><93>DIO,MG,PPS,5,4,14002,2800.4,4002,0,1e4,0,0,17,17,14002,823.65,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),OUTROS,2122,45673.05
2006,10029,REGINALDO DOS SANTOS COSTA,AL,PRB,17,17,12500.1,735.3,1400,10796,0,304.1,0,34,24,10168.1,299.06,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),OUTROS,13615,36294.66
2006,10029,VALDIR ROSSI,PR,PPS,4,4,12800,3200,0,0,12500,300,0,12,12,12762.5,1063.54,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADMINISTRADOR,719,42658.04
2006,10030,ANA RITA LOPES HEITOR,RJ,PL,7,7,13593.43,1941.92,1023.43,12570,0,0,0,7,7,13593.43,1941.92,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,924,44692.13
2006,10030,DANIEL FALAVINHA IENSEN,PR,PPS,2,2,15e3,7500,0,15e3,0,0,0,173,135,14651.73,84.69,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),LOCUTOR E COMENTARISTA DE R<c3><81>DIO E TELEVIS<c3><83>O E RADIALISTA,8012,52548.42
2006,10030,JO<c3><83>O ANTONIO RODRIGUES BRONZEADO,AC,PT,45,43,130478.9,2899.53,48607.96,15260,26e3,38110.94,2500,124,94,107621.16,867.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),DEPUTADO,13212,372652.4
2006,10030,VAL<c3><89>RIO DIAS DE OLIVEIRA,MG,PPS,5,5,7649,1529.8,2807,0,0,4842,0,11,11,7649,695.36,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,13766,25204.16
2006,10031,CARLOS ALBERTO DE CARVALHO,RJ,PL,4,4,427.18,106.8,350,0,0,77.18,0,4,4,427.18,106.8,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SEPARADO(A) JUDICIALMENTE,"CARPINTEIRO, MARCENEIRO E ASSEMELHADOS",563,1511.14
2006,10031,CLAUDIONEI NUNES NASCIMENTO,MG,PPS,13,13,99802,7677.08,17687,0,7e4,3915,8200,94,91,99274.94,1056.12,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,7304,307823.14
2006,10031,FL<c3><81>VIO MARCELO GON<c3><87>ALVES VICENTE,PR,PPS,31,30,37426.18,1207.3,0,28e3,2949,6477.18,0,75,74,43524.62,580.33,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PROFESSOR DE ENSINO SUPERIOR,8972,120374.61000000002
2006,10031,NILSON MOURA LEITE MOUR<c3><83>O,AC,PT,62,57,175141.39,2824.86,73419.07,33300,56012.32,9910,2500,217,144,153046.59,705.28,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,15111,507339.51
2006,10032,ANT<c3><94>NIO GARCIA SOBRINHO,MG,PPS,3,3,4002,1334,4002,0,0,0,0,3,3,4002,1334,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),VIGILANTE,454,14686
2006,10032,HENRIQUE AFONSO SOARES LIMA,AC,PT,50,43,233248.99,4664.98,60975.96,23250,76710,69813.03,2500,189,163,211877.76,1121.05,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,14785,684606.77
2006,10032,JUAN VICENTE GAMARRA,PR,PPS,6,6,1098.17,183.03,0,0,0,1098.17,0,19,18,1094.22,57.59,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),OUTROS,404,3580.1800000000003
2006,10032,JUSTINO CORDEIRO,RJ,PL,2,2,780.43,390.21,780.43,0,0,0,0,2,2,780.43,390.21,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO M<c3><89>DIO,389,3129.7099999999996
2006,10033,AIRTON BERNARDO ROVEDA,PR,PPS,12,11,92e3,7666.67,0,9e3,78e3,5e3,0,54,54,92e3,1703.7,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,55871,285501.37
2006,10033,FERNANDO MELO DA COSTA,AC,PT,91,77,254157.96,2792.94,25e3,99050,88507.96,39100,2500,149,132,160305.73,1075.88,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,DEPUTADO,18385,672939.47
2006,10033,JOSE LUIZ VIEIRA DA MOTTA,RJ,PL,2,2,613.43,306.71,613.43,0,0,0,0,2,2,613.43,306.71,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),VENDEDOR DE COM<c3><89>RCIO VAREJISTA E ATACADISTA,1817,2461.7099999999996
2006,10033,JOS<c3><89> ROBERTO MENDES DO AMARAL,AL,PT,22,21,58e3,2636.36,0,27100,2e4,10900,0,80,67,56150.01,701.88,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,DIVORCIADO(A),BANC<c3><81>RIO E ECONOMI<c3><81>RIO,8945,175678.25
2006,10033,ROG<c3><89>RIO SIMONETTI MARINHO,RN,PSB,65,61,217786.5,3350.56,0,48400,94886.5,14500,6e4,64,62,250614.76,3915.86,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,130063,693706.1799999999
2006,10034,EDILBERTO AFONSO DE MORAIS J<c3><9a>NIOR,AC,PL,22,20,325429.5,14792.25,0,0,195240,130189.5,0,250,192,269496.86,1077.99,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),DEPUTADO,13801,936710.1
2006,10034,GINO C<c3><89>SAR MENESES PAIVA,AL,PT,16,16,21536.5,1346.03,0,16436.5,0,5100,0,36,27,19059.75,529.44,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ARQUITETO,8380,64103.22
2006,10034,JOACY PASCOAL DO NASCIMENTO,RN,PSB,15,15,88015.43,5867.7,0,0,0,88015.43,0,34,33,88000.26,2588.24,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),ADMINISTRADOR,52238,272584.06
2006,10034,LEONEL MAURO DOS SANTOS,RJ,PL,4,4,909.09,227.27,446.43,462.66,0,0,0,4,4,909.09,227.27,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,448,3197.8100000000004
2006,10034,RUBEN DE SOUSA,MG,PPS,5,5,9902,1980.4,3902,0,6e3,0,0,8,8,9902,1237.75,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),AGENTE DE VIAGEM,1705,32950.15
2006,10035,MARCELO HENRIQUE DORNELES,MG,PPS,3,3,4507,1502.33,2307,0,0,1200,1e3,4,4,4497,1124.25,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,694,16151.58
2006,10035,NAZAR<c3><89> FERNANDES DA SILVA,AC,PRTB,3,3,2210.31,736.77,0,0,1e3,1210.31,0,3,3,2210.31,736.77,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,148,8116.469999999999
2006,10035,VANDERLEY MARTINS DE BRITO,RJ,PL,13,12,72126.43,5548.19,10746.43,17400,43980,0,0,54,48,63321.44,1172.62,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),SERVIDOR P<c3><9a>BLICO FEDERAL,11029,214422.11
2006,10036,PEDRO SANTOS DE OLIVEIRA,RJ,PL,3,3,668.43,222.81,668.43,0,0,0,0,3,3,668.43,222.81,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,483,2462.91
2006,10036,SANDRA MARIA DA ESC<c3><93>SSIA ROSADO,RN,PSB,25,24,180789.86,7231.59,0,34550,45339.86,70900,3e4,81,80,174987.5,2160.34,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,69277,546169.1499999999
2006,10037,ALUISIO MACHADO CUNHA,RN,PSB,23,20,55248.38,2402.1,0,18950,4179,32119.38,0,43,40,52131.23,1212.35,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,44135,166368.44
2006,10037,EMANUEL PAULO DA SILVA,AL,PT,6,6,27375.8,4562.63,0,5e3,0,22375.8,0,32,27,27412.33,856.64,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,17480,87654.2
2006,10037,IVETE MARIA NASCIMENTO EGAS,AM,PSTU,2,2,206,103,206,0,0,0,0,2,2,206,103,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,533,832
2006,10037,MARIO OLIVEIRA DOS SANTOS,RJ,PL,9,9,69610,7734.44,0,200,0,19300,50110,21,21,69577.44,3313.21,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,1202,219905.09000000003
2006,10038,ANA VERENA DA SILVA VIEIRA FONSECA,RN,PTB,1,1,490,490,0,0,0,0,490,1,1,490,490,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),COMERCIANTE,1109,2454
2006,10038,DIRCE PORTO DA SILVA,RJ,PL,3,3,890.43,296.81,890.43,0,0,0,0,3,3,890.43,296.81,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO FUNDAMENTAL,346,3276.91
2006,10038,FRANCISCO GON<c3><87>ALVES FILHO,MG,PPS,21,20,255333.26,12158.73,0,19758.5,191e3,38300,6274.76,141,134,254131.82,1802.35,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,62772,779075.4199999999
2006,10038,JO<c3><83>O MARCELO SILVA LIMA,AM,PSTU,3,3,120.56,40.19,106,0,0,14.56,0,5,5,120.56,24.11,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,125,441.98
2006,10038,SERGIO DE OLIVEIRA CUNHA,AC,PMN,17,14,61220,3601.18,1e3,2800,45420,12e3,0,28,21,54019.99,1929.29,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),DEPUTADO,27936,182070.46
2006,10039,ANDERSON SIQUEIRA MOURA,RJ,PL,6,6,3676.43,612.74,446.43,0,0,3230,0,10,9,3051.43,305.14,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,8844,11353.17
2006,10039,GERALDO DIAS LIMA,MG,PPS,3,3,2806,935.33,2806,0,0,0,0,3,3,2806,935.33,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),MOTORISTA DE VE<c3><8d>CULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,1880,10300.66
2006,10039,MARIA DE F<c3><81>TIMA BEZERRA,RN,PT,89,89,289226,3249.73,0,54226,215e3,2e4,0,143,135,292235.98,2043.61,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PROFESSOR DE ENSINO SUPERIOR,116243,876437.32
2006,10040,JOS<c3><89> AFONSO GEBER,AC,PSB,4,4,16288,4072,15288,0,0,1e3,0,22,22,16288,740.36,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,4013,53728.36
2006,10040,PAULO PIAU NOGUEIRA,MG,PPS,80,79,1161967.46,14524.59,3378.5,69340,1089248.96,0,0,847,748,1124368.2,1327.47,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,77004,3465909.1799999997
2006,10040,RAIMUNDO GLAUCO DE VASCONCELOS,RN,PT,46,29,330747.02,7190.15,0,14100,248500,68147.02,0,301,235,239601.97,796.02,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,13260,909693.18
2006,10041,ANTONIO LAPROVITA,RJ,PL,5,5,2068.43,413.69,2068.43,0,0,0,0,5,5,2068.43,413.69,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),OUTROS,2197,7052.669999999998
2006,10041,WANNE VIEIRA AMARAL,MG,PPS,7,7,7143.48,1020.5,3962.92,100,0,3080.56,0,24,24,7143.48,297.64,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,5214,22810.58
2006,10042,JESUS RODRIGUES DA SILVA,AC,PSB,3,3,8088,2696,8088,0,0,0,0,21,14,8026.95,382.24,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),OUTROS,2344,27322.190000000002
